Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
676	:	1772302679.099	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.5 0.7 ./1024/400/m05_07 
677	:	1772302679.103	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.5 0.8 ./1024/400/m05_08 
678	:	1772302679.106	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.5 0.9 ./1024/400/m05_09 
679	:	1772302679.109	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.6 0.7 ./1024/400/m06_07 
680	:	1772302679.112	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.6 0.8 ./1024/400/m06_08 
681	:	1772302679.115	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.6 0.9 ./1024/400/m06_09 
682	:	1772302679.118	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.7 0.8 ./1024/400/m07_08 
683	:	1772302679.121	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.7 0.9 ./1024/400/m07_09 
684	:	1772302679.124	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.8 0.9 ./1024/400/m08_09 
685	:	1772302679.127	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.1 0.2 ./512/400/m01_02 
686	:	1772302679.130	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.1 0.3 ./512/400/m01_03 
687	:	1772302679.133	     0.007	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.1 0.4 ./512/400/m01_04 
688	:	1772302679.136	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.1 0.5 ./512/400/m01_05 
689	:	1772302679.139	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.1 0.6 ./512/400/m01_06 
690	:	1772302679.142	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.1 0.7 ./512/400/m01_07 
691	:	1772302679.146	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.1 0.8 ./512/400/m01_08 
692	:	1772302679.149	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.1 0.9 ./512/400/m01_09 
693	:	1772302679.152	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.2 0.3 ./512/400/m02_03 
694	:	1772302679.155	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.2 0.4 ./512/400/m02_04 
695	:	1772302679.158	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.2 0.5 ./512/400/m02_05 
696	:	1772302679.161	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.2 0.6 ./512/400/m02_06 
697	:	1772302679.164	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.2 0.7 ./512/400/m02_07 
698	:	1772302679.167	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.2 0.8 ./512/400/m02_08 
699	:	1772302679.170	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.2 0.9 ./512/400/m02_09 
700	:	1772302679.173	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.3 0.4 ./512/400/m03_04 
701	:	1772302679.176	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.3 0.5 ./512/400/m03_05 
702	:	1772302679.179	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.3 0.6 ./512/400/m03_06 
703	:	1772302679.182	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.3 0.7 ./512/400/m03_07 
704	:	1772302679.185	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.3 0.8 ./512/400/m03_08 
705	:	1772302679.188	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.3 0.9 ./512/400/m03_09 
706	:	1772302679.192	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.4 0.5 ./512/400/m04_05 
707	:	1772302679.194	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.4 0.6 ./512/400/m04_06 
708	:	1772302679.198	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.4 0.7 ./512/400/m04_07 
709	:	1772302679.201	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.4 0.8 ./512/400/m04_08 
710	:	1772302679.204	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.4 0.9 ./512/400/m04_09 
711	:	1772302679.207	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.5 0.6 ./512/400/m05_06 
712	:	1772302679.210	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.5 0.7 ./512/400/m05_07 
713	:	1772302679.213	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.5 0.8 ./512/400/m05_08 
714	:	1772302679.216	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.5 0.9 ./512/400/m05_09 
715	:	1772302679.219	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.6 0.7 ./512/400/m06_07 
716	:	1772302679.222	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.6 0.8 ./512/400/m06_08 
717	:	1772302679.225	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.6 0.9 ./512/400/m06_09 
718	:	1772302679.228	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.7 0.8 ./512/400/m07_08 
719	:	1772302679.231	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.7 0.9 ./512/400/m07_09 
720	:	1772302679.234	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 1024 1039 348 490 359\,483 1.0 0.8 0.9 ./512/400/m08_09 
721	:	1772302679.237	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.1 0.2 ./1024/350/m01_02 
722	:	1772302679.240	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.1 0.3 ./1024/350/m01_03 
723	:	1772302679.244	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.1 0.4 ./1024/350/m01_04 
724	:	1772302679.247	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.1 0.5 ./1024/350/m01_05 
725	:	1772302679.250	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.1 0.6 ./1024/350/m01_06 
726	:	1772302679.253	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.1 0.7 ./1024/350/m01_07 
727	:	1772302679.256	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.1 0.8 ./1024/350/m01_08 
728	:	1772302679.259	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.1 0.9 ./1024/350/m01_09 
729	:	1772302679.262	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.2 0.3 ./1024/350/m02_03 
730	:	1772302679.266	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.2 0.4 ./1024/350/m02_04 
731	:	1772302679.269	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.2 0.5 ./1024/350/m02_05 
732	:	1772302679.272	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.2 0.6 ./1024/350/m02_06 
733	:	1772302679.275	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.2 0.7 ./1024/350/m02_07 
734	:	1772302679.278	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.2 0.8 ./1024/350/m02_08 
735	:	1772302679.281	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.2 0.9 ./1024/350/m02_09 
736	:	1772302679.284	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.3 0.4 ./1024/350/m03_04 
737	:	1772302679.287	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.3 0.5 ./1024/350/m03_05 
738	:	1772302679.290	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.3 0.6 ./1024/350/m03_06 
739	:	1772302679.293	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.3 0.7 ./1024/350/m03_07 
740	:	1772302679.296	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.3 0.8 ./1024/350/m03_08 
741	:	1772302679.299	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.3 0.9 ./1024/350/m03_09 
742	:	1772302679.302	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.4 0.5 ./1024/350/m04_05 
743	:	1772302679.306	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.4 0.6 ./1024/350/m04_06 
744	:	1772302679.309	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.4 0.7 ./1024/350/m04_07 
745	:	1772302679.312	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.4 0.8 ./1024/350/m04_08 
746	:	1772302679.314	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.4 0.9 ./1024/350/m04_09 
747	:	1772302679.317	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.5 0.6 ./1024/350/m05_06 
748	:	1772302679.320	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.5 0.7 ./1024/350/m05_07 
749	:	1772302679.324	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.5 0.8 ./1024/350/m05_08 
750	:	1772302679.327	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.5 0.9 ./1024/350/m05_09 
751	:	1772302679.330	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.6 0.7 ./1024/350/m06_07 
752	:	1772302679.333	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.6 0.8 ./1024/350/m06_08 
753	:	1772302679.336	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.6 0.9 ./1024/350/m06_09 
754	:	1772302679.339	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.7 0.8 ./1024/350/m07_08 
755	:	1772302679.342	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.7 0.9 ./1024/350/m07_09 
756	:	1772302679.345	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.8 0.9 ./1024/350/m08_09 
757	:	1772302679.348	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.1 0.2 ./512/350/m01_02 
758	:	1772302679.351	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.1 0.3 ./512/350/m01_03 
759	:	1772302679.354	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.1 0.4 ./512/350/m01_04 
760	:	1772302679.357	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.1 0.5 ./512/350/m01_05 
761	:	1772302679.360	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.1 0.6 ./512/350/m01_06 
762	:	1772302679.363	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.1 0.7 ./512/350/m01_07 
763	:	1772302679.366	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.1 0.8 ./512/350/m01_08 
764	:	1772302679.369	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.1 0.9 ./512/350/m01_09 
765	:	1772302679.372	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 1024 1039 325 488 336\,480 1.0 0.2 0.3 ./512/350/m02_03 
